submission_id,review_result,review_time
2025082211333700109228,1,2026-01-14 21:42:29
2025082211333700109229,0,2026-01-14 21:42:31
2025082211334500109259,0,2026-01-14 21:42:34
2025082211335500109301,0,2026-01-14 21:42:35
2025082211335800109309,0,2026-01-14 21:42:36
2025082211341900109380,1,2026-01-14 21:42:39
2025082211342200109392,0,2026-01-14 21:42:40
2025082211342200109395,0,2026-01-14 21:42:42
2025082211343100109432,0,2026-01-14 21:42:43
2025082211343500109447,1,2026-01-14 21:42:44
2025082211343900109457,1,2026-01-14 21:42:46
2025082211350400109553,0,2026-01-14 21:42:47
2025082211350700109565,0,2026-01-14 21:42:47
2025082211350900109573,1,2026-01-14 21:42:48
2025082211351400109594,0,2026-01-14 21:42:49
2025082211352700109642,0,2026-01-14 21:42:49
2025082211353900109693,0,2026-01-14 21:42:49
2025082211354200109704,0,2026-01-14 21:42:50
2025082211354600109723,0,2026-01-14 21:42:52
2025082211355000109734,0,2026-01-14 21:43:09
2025082211355700109759,0,2026-01-14 21:43:10
2025082211355700109761,0,2026-01-14 21:43:10
2025082211360100109776,0,2026-01-14 21:43:12
2025082211360300109782,1,2026-01-14 21:43:15
2025082211361300109820,0,2026-01-14 21:43:17
2025082211363100109888,0,2026-01-14 21:43:19
2025082211363600109907,0,2026-01-14 21:43:21
2025082211363700109910,0,2026-01-14 21:43:23
2025082211363800109914,0,2026-01-14 21:43:24
2025082211364100109926,0,2026-01-14 21:43:25
2025082211364100109928,1,2026-01-14 21:43:27
2025082211364500109940,1,2026-01-14 21:43:29
2025082211370600100004,1,2026-01-14 21:43:36
2025082211370900100014,0,2026-01-14 21:43:36
2025082211372000100058,0,2026-01-14 21:43:36
2025082211372400100073,0,2026-01-14 21:43:36
2025082211372500100077,0,2026-01-14 21:43:36
2025082211372500100078,0,2026-01-14 21:43:48
2025082211373100100109,0,2026-01-14 21:43:49
2025082211374000100143,0,2026-01-14 21:43:53
2025082211374500100159,1,2026-01-14 21:43:55
2025082211374700100167,0,2026-01-14 21:43:57
2025082211375000100181,0,2026-01-14 21:44:02
2025082211380100100212,1,2026-01-14 21:44:05
2025082211380700100245,0,2026-01-14 21:44:05
2025082211381100100253,0,2026-01-14 21:44:07
2025082211381100100254,0,2026-01-14 21:44:09
2025082211381300100259,0,2026-01-14 21:44:09
2025082211381500100266,0,2026-01-14 21:44:09
2025082211382300100288,0,2026-01-14 21:44:09
2025082211382600100296,0,2026-01-14 21:44:09
2025082211382900100308,0,2026-01-14 21:44:10
2025082211383100100315,1,2026-01-14 21:44:11
2025082211383200100323,0,2026-01-14 21:44:13
2025082211385000100380,0,2026-01-14 21:44:14
2025082211385300100391,0,2026-01-14 21:44:15
2025082211390900100438,0,2026-01-14 21:44:16
2025082211391200100450,0,2026-01-14 21:44:17
2025082211391700100466,1,2026-01-14 21:44:20
2025082211393500100520,0,2026-01-14 21:44:22
2025082211393500100528,0,2026-01-14 21:44:33
2025082211394500100559,0,2026-01-14 21:44:47
2025082211401100100652,0,2026-01-14 21:44:49
2025082211401700100674,0,2026-01-14 21:44:49
2025082211402200100690,0,2026-01-14 21:44:50
2025082211402400100697,0,2026-01-14 21:44:51
2025082211403700100740,0,2026-01-14 21:44:53
2025082211403900100746,0,2026-01-14 21:44:55
2025082211404300100759,0,2026-01-14 21:44:56
2025082211404500100767,1,2026-01-14 21:44:58
2025082211411100100873,0,2026-01-14 21:45:00
2025082211414500100978,1,2026-01-14 21:45:02
2025082211415900101023,0,2026-01-14 21:45:03
2025082211420400101040,0,2026-01-14 21:45:03
2025082211420400101043,1,2026-01-14 21:45:04
2025082211421200101073,0,2026-01-14 21:45:05
2025082211421400101083,1,2026-01-14 21:45:07
2025082211422300101122,0,2026-01-14 21:45:07
2025082211422500101129,1,2026-01-14 21:45:09
2025082211423700101170,0,2026-01-14 21:45:09
2025082211424000101177,0,2026-01-14 21:45:11
2025082211424200101193,1,2026-01-14 21:45:13
2025082211424700101207,0,2026-01-14 21:45:19
2025082211425000101222,0,2026-01-14 21:45:19
2025082211425500101234,0,2026-01-14 21:45:28
2025082211425500101237,0,2026-01-14 21:45:29
2025082211430200101259,1,2026-01-14 21:45:31
2025082211430800101287,0,2026-01-14 21:45:31
2025082211430900101289,1,2026-01-14 21:45:34
2025082211431200101302,1,2026-01-14 21:45:36
2025082211433000101356,0,2026-01-14 21:45:38
2025082211433900101385,0,2026-01-14 21:45:39
2025082211434500101407,0,2026-01-14 21:45:41
2025082211434600101411,1,2026-01-14 21:45:43
2025082211434800101420,0,2026-01-14 21:45:45
2025082211434900101426,0,2026-01-14 21:45:47
2025082211435300101433,0,2026-01-14 21:46:03
2025082211435600101443,1,2026-01-14 21:46:06
2025082211440500101479,0,2026-01-14 21:46:06
2025082211441300101507,0,2026-01-14 21:46:06
2025082211442000101533,0,2026-01-14 21:46:06
2025082211442200101542,1,2026-01-14 21:46:08
2025082211442800101563,0,2026-01-14 21:46:08
2025082211443300101583,1,2026-01-14 21:46:10
2025082211443800101604,0,2026-01-14 21:46:21
2025082211444600101625,1,2026-01-14 21:46:25
2025082211450100101684,1,2026-01-14 21:46:27
2025082211450300101694,0,2026-01-14 21:46:29
2025082211452100101748,0,2026-01-14 21:46:29
2025082211453500101793,0,2026-01-14 21:46:29
2025082211455000101842,0,2026-01-14 21:46:29
2025082211455500101857,0,2026-01-14 21:46:32
2025082211460000101878,0,2026-01-14 21:46:42
2025082211461100101907,0,2026-01-14 21:46:42
2025082211461500101929,0,2026-01-14 21:46:42
2025082211463600102001,0,2026-01-14 21:46:44
2025082211464300102034,0,2026-01-14 21:46:44
2025082211465000102050,1,2026-01-14 21:46:46
2025082211465100102057,0,2026-01-14 21:46:48
2025082211465900102084,1,2026-01-14 21:46:51
2025082211471200102139,0,2026-01-14 21:46:53
2025082211471500102150,0,2026-01-14 21:46:54
2025082211473800102223,0,2026-01-14 21:46:54
2025082211474900102257,0,2026-01-14 21:46:54
2025082211475200102264,0,2026-01-14 21:46:54
2025082211475900102288,0,2026-01-14 21:47:12
2025082211481600102339,0,2026-01-14 21:47:15
2025082211481600102341,0,2026-01-14 21:47:16
2025082211482200102358,0,2026-01-14 21:47:17
2025082211482700102374,0,2026-01-14 21:47:18
2025082211483000102387,0,2026-01-14 21:47:19
2025082211483600102403,1,2026-01-14 21:47:20
2025082211485400102457,0,2026-01-14 21:47:22
2025082211490700102492,0,2026-01-14 21:47:24
2025082211491800102526,0,2026-01-14 21:47:27
2025082211492000102533,0,2026-01-14 21:47:29
2025082211492500102551,1,2026-01-14 21:47:31
2025082211492500102552,0,2026-01-14 21:47:34
2025082211494400102608,1,2026-01-14 21:47:36
2025082211494600102619,0,2026-01-14 21:47:46
2025082211495100102642,1,2026-01-14 21:47:49
2025082211495400102654,0,2026-01-14 21:47:51
2025082211495400102657,0,2026-01-14 21:47:53
2025082211495700102666,0,2026-01-14 21:47:55
2025082211501200102719,0,2026-01-14 21:47:57
2025082211501600102728,0,2026-01-14 21:47:59
2025082211501800102742,1,2026-01-14 21:48:01
2025082211501800102745,1,2026-01-14 21:48:03
2025082211503200102794,0,2026-01-14 21:48:06
2025082211505500102864,0,2026-01-14 21:48:07
2025082211505900102871,0,2026-01-14 21:48:13
2025082211511200102919,1,2026-01-14 21:48:15
2025082211511600102936,1,2026-01-14 21:48:17
2025082211511600102938,0,2026-01-14 21:48:28
2025082211512600102978,0,2026-01-14 21:48:29
2025082211513300102998,0,2026-01-14 21:48:29
2025082211514300103037,0,2026-01-14 21:48:30
2025082211514400103048,0,2026-01-14 21:48:31
2025082211514500103049,1,2026-01-14 21:48:36
2025082211514500103051,0,2026-01-14 21:48:38
2025082211515100103070,0,2026-01-14 21:48:40
2025082211515300103078,0,2026-01-14 21:48:42
2025082211520500103126,0,2026-01-14 21:48:43
2025082211521800103170,0,2026-01-14 21:48:44
2025082211521800103173,0,2026-01-14 21:48:48
2025082211523400103234,0,2026-01-14 21:49:04
2025082211524000103258,0,2026-01-14 21:49:04
2025082211524400103279,0,2026-01-14 21:49:09
2025082211524500103281,0,2026-01-14 21:49:10
2025082211524900103298,0,2026-01-14 21:49:10
2025082211525400103314,0,2026-01-14 21:49:15
2025082211525500103316,0,2026-01-14 21:49:16
2025082211531100103368,0,2026-01-14 21:49:16
2025082211531200103376,0,2026-01-14 21:49:16
2025082211532000103399,1,2026-01-14 21:49:21
2025082211532700103428,0,2026-01-14 21:49:25
2025082211533000103437,0,2026-01-14 21:49:25
2025082211533700103462,1,2026-01-14 21:49:27
2025082211533800103468,0,2026-01-14 21:49:29
2025082211535800103544,0,2026-01-14 21:49:31
2025082211535900103548,0,2026-01-14 21:49:31
2025082211535900103551,0,2026-01-14 21:49:31
2025082211540000103552,0,2026-01-14 21:49:32
2025082211540100103558,1,2026-01-14 21:49:35
2025082211541000103586,1,2026-01-14 21:49:37
2025082211542800103634,1,2026-01-14 21:49:39
2025082211544500103693,0,2026-01-14 21:49:40
2025082211544600103702,1,2026-01-14 21:49:43
2025082211545000103717,1,2026-01-14 21:49:56
2025082211545100103719,0,2026-01-14 21:50:00
2025082211545600103746,0,2026-01-14 21:50:02
2025082211545900103751,0,2026-01-14 21:50:03
2025082211550100103759,0,2026-01-14 21:50:20
2025082211550300103766,1,2026-01-14 21:50:22
2025082211550600103778,0,2026-01-14 21:50:22
2025082211551000103787,0,2026-01-14 21:50:25
2025082211552000103827,0,2026-01-14 21:50:26
2025082211552300103838,0,2026-01-14 21:50:28
2025082211552500103852,1,2026-01-14 21:50:31
2025082211554400103912,0,2026-01-14 21:50:33
2025082211554600103918,0,2026-01-14 21:50:37
2025082211555000103932,0,2026-01-14 21:50:39
2025082211555800103963,0,2026-01-14 21:50:39
2025082211555900103969,1,2026-01-14 21:50:41
2025082211560000103981,0,2026-01-14 21:50:43
2025082211560900104025,0,2026-01-14 21:50:43
2025082211561100104038,0,2026-01-14 21:50:45
2025082211564100104136,0,2026-01-14 21:50:47
2025082211564800104163,0,2026-01-14 21:50:49
2025082211565000104169,0,2026-01-14 21:50:51
2025082211570100104205,1,2026-01-14 21:50:53
2025082211574200104336,0,2026-01-14 21:50:54
2025082211575700104403,1,2026-01-14 21:50:55
2025082211575800104406,0,2026-01-14 21:50:57
2025082211580100104413,1,2026-01-14 21:50:59
2025082211580600104431,0,2026-01-14 21:51:00
2025082211581000104444,0,2026-01-14 21:51:01
2025082211581900104471,1,2026-01-14 21:51:04
2025082211583200104510,1,2026-01-14 21:51:06
2025082211584000104544,1,2026-01-14 21:51:08
2025082211584400104559,0,2026-01-14 21:51:10
2025082211584600104565,0,2026-01-14 21:51:12
2025082211584600104566,1,2026-01-14 21:51:14
2025082211585300104589,0,2026-01-14 21:51:16
2025082211592200104680,1,2026-01-14 21:51:18
2025082211592500104690,0,2026-01-14 21:51:30
2025082211592700104702,0,2026-01-14 21:51:31
2025082211593000104707,0,2026-01-14 21:51:31
2025082211593800104739,0,2026-01-14 21:51:35
2025082211594000104742,0,2026-01-14 21:51:37
2025082211594100104744,1,2026-01-14 21:51:40
2025082211595000104774,1,2026-01-14 21:51:42
2025082211595300104782,0,2026-01-14 21:51:42
2025082211595600104793,1,2026-01-14 21:51:46
2025082211595800104801,0,2026-01-14 21:51:46
2025082211595900104807,0,2026-01-14 21:51:46
2025082212000600104828,1,2026-01-14 21:51:48
2025082212001300104855,0,2026-01-14 21:51:49
2025082212001900104878,0,2026-01-14 21:51:49
2025082212002000104882,0,2026-01-14 21:51:50
2025082212002800104908,1,2026-01-14 21:51:52
2025082212003700104925,1,2026-01-14 21:51:55
2025082212004500104955,0,2026-01-14 21:51:56
2025082212010800105015,0,2026-01-14 21:51:57
2025082212014200105115,1,2026-01-14 21:51:59
2025082212014200105116,0,2026-01-14 21:52:02
2025082212014400105123,1,2026-01-14 21:52:04
2025082212014800105135,1,2026-01-14 21:52:07
2025082212014900105138,1,2026-01-14 21:52:08
2025082212015000105141,0,2026-01-14 21:52:11
2025082212020300105187,0,2026-01-14 21:52:19
2025082212020900105210,0,2026-01-14 21:52:22
2025082212022500105269,0,2026-01-14 21:52:24
2025082212023500105296,0,2026-01-14 21:52:27
2025082212023700105300,1,2026-01-14 21:52:29
2025082212024600105323,0,2026-01-14 21:52:29
2025082212024800105329,0,2026-01-14 21:52:34
2025082212025100105338,0,2026-01-14 21:52:36
2025082212032700105434,1,2026-01-14 21:52:41
2025082212033100105446,0,2026-01-14 21:52:41
2025082212034500105485,0,2026-01-14 21:52:41
2025082212034900105503,0,2026-01-14 21:52:55
2025082212040500105556,0,2026-01-14 21:52:56
2025082212040800105562,0,2026-01-14 21:53:01
2025082212042000105595,0,2026-01-14 21:53:03
2025082212042100105598,1,2026-01-14 21:53:05
2025082212042600105619,0,2026-01-14 21:53:07
2025082212042900105634,0,2026-01-14 21:53:08
2025082212043700105655,1,2026-01-14 21:53:09
2025082212044000105665,0,2026-01-14 21:53:10
2025082212045100105708,0,2026-01-14 21:53:11
2025082212051200105795,0,2026-01-14 21:53:21
2025082212051900105821,0,2026-01-14 21:53:24
2025082212051900105822,0,2026-01-14 21:53:25
2025082212052500105843,1,2026-01-14 21:53:28
2025082212053900105890,0,2026-01-14 21:53:30
2025082212055700105950,1,2026-01-14 21:53:35
2025082212060400105971,0,2026-01-14 21:53:37
2025082212062100106028,1,2026-01-14 21:53:39
2025082212062200106033,0,2026-01-14 21:53:41
2025082212063300106069,0,2026-01-14 21:53:41
2025082212063400106071,1,2026-01-14 21:53:43
2025082212064700106114,0,2026-01-14 21:53:43
2025082212064800106116,0,2026-01-14 21:53:44
2025082212065000106122,0,2026-01-14 21:53:47
2025082212065300106139,1,2026-01-14 21:53:50
2025082212070800106175,0,2026-01-14 21:53:54
2025082212074100106287,0,2026-01-14 21:53:55
2025082212074200106291,0,2026-01-14 21:53:55
2025082212074800106311,1,2026-01-14 21:53:58
2025082212075000106317,1,2026-01-14 21:54:00
2025082212075200106326,1,2026-01-14 21:54:02
2025082212080900106362,1,2026-01-14 21:54:04
2025082212082100106393,1,2026-01-14 21:54:08
2025082212083100106419,0,2026-01-14 21:54:24
2025082212085100106475,0,2026-01-14 21:54:27
2025082212085800106502,1,2026-01-14 21:54:31
2025082212090000106509,0,2026-01-14 21:54:32
2025082212090300106518,0,2026-01-14 21:54:36
2025082212090800106529,0,2026-01-14 21:54:38
2025082212091400106559,0,2026-01-14 21:54:41
2025082212091900106570,0,2026-01-14 21:54:57
2025082212093600106620,0,2026-01-14 21:55:11
2025082212094800106652,0,2026-01-14 21:55:13
2025082212095300106669,0,2026-01-14 21:55:16
2025082212101000106711,0,2026-01-14 21:55:17
2025082212101000106713,0,2026-01-14 21:55:17
2025082212101000106714,1,2026-01-14 21:55:19
2025082212101400106721,0,2026-01-14 21:55:20
2025082212101800106733,0,2026-01-14 21:55:21
2025082212101900106737,0,2026-01-14 21:55:23
2025082212102500106762,0,2026-01-14 21:55:25
2025082212103900106809,1,2026-01-14 21:55:27
2025082212104200106818,0,2026-01-14 21:55:28
2025082212105900106862,0,2026-01-14 21:55:30
2025082212110300106873,0,2026-01-14 21:55:31
2025082212112300106924,0,2026-01-14 21:55:31
2025082212113300106959,1,2026-01-14 21:55:32
2025082212114000106982,0,2026-01-14 21:55:36
2025082212114400106994,0,2026-01-14 21:55:37
2025082212115700107034,0,2026-01-14 21:55:37
2025082212120500107052,1,2026-01-14 21:55:39
2025082212120600107057,1,2026-01-14 21:55:41
2025082212121000107066,0,2026-01-14 21:55:42
2025082212123600107137,0,2026-01-14 21:55:42
2025082212123900107147,1,2026-01-14 21:55:44
2025082212124600107173,0,2026-01-14 21:55:46
2025082212124700107175,0,2026-01-14 21:55:47
2025082212125700107202,0,2026-01-14 21:55:48
2025082212131100107241,0,2026-01-14 21:55:50
2025082212132000107264,1,2026-01-14 21:55:52
2025082212133400107316,1,2026-01-14 21:55:54
2025082212133400107319,1,2026-01-14 21:56:00
2025082212134400107340,0,2026-01-14 21:56:02
2025082212134600107350,0,2026-01-14 21:56:05
2025082212135100107366,0,2026-01-14 21:56:07
2025082212135400107373,0,2026-01-14 21:56:10
2025082212135600107380,0,2026-01-14 21:56:10
2025082212135900107395,0,2026-01-14 21:56:11
2025082212140300107407,0,2026-01-14 21:56:14
2025082212140900107421,0,2026-01-14 21:56:14
2025082212141200107431,1,2026-01-14 21:56:16
2025082212141500107442,0,2026-01-14 21:56:29
2025082212143000107482,0,2026-01-14 21:56:48
2025082212143500107494,0,2026-01-14 21:56:51
2025082212144400107523,0,2026-01-14 21:56:56
2025082212145000107542,0,2026-01-14 21:56:59
2025082212145900107569,0,2026-01-14 21:57:02
2025082212152100107647,1,2026-01-14 21:57:05
2025082212154700107735,1,2026-01-14 21:57:07
2025082212155300107755,0,2026-01-14 21:57:09
2025082212155900107771,0,2026-01-14 21:57:09
2025082212162600107853,0,2026-01-14 21:57:11
2025082212162700107858,0,2026-01-14 21:57:28
2025082212164300107913,0,2026-01-14 21:57:48
2025082212164400107915,0,2026-01-14 21:57:49
2025082212165200107936,0,2026-01-14 21:57:50
2025082212165300107938,1,2026-01-14 21:57:52
2025082212165700107951,0,2026-01-14 21:57:53
2025082212171800108004,1,2026-01-14 21:57:55
2025082212174800108088,0,2026-01-14 21:57:59
2025082212175700108112,0,2026-01-14 21:57:59
2025082212175900108118,0,2026-01-14 21:58:01
2025082212181200108155,0,2026-01-14 21:58:01
2025082212182200108188,0,2026-01-14 21:58:03
2025082212182200108190,0,2026-01-14 21:58:05
2025082212182400108198,1,2026-01-14 21:58:09
2025082212182800108208,0,2026-01-14 21:58:09
2025082212183700108238,0,2026-01-14 21:58:09
2025082212183800108239,0,2026-01-14 21:58:26
2025082212185000108267,0,2026-01-14 21:58:28
2025082212185100108271,1,2026-01-14 21:58:30
2025082212190000108295,0,2026-01-14 21:58:32
2025082212191500108334,0,2026-01-14 21:58:34
2025082212192100108347,0,2026-01-14 21:58:36
2025082212195700108454,1,2026-01-14 21:58:38
2025082212200600108481,0,2026-01-14 21:58:39
2025082212201000108491,0,2026-01-14 21:58:39
2025082212201600108515,1,2026-01-14 21:58:40
2025082212201900108522,0,2026-01-14 21:58:42
2025082212202100108526,0,2026-01-14 21:58:45
2025082212202300108536,0,2026-01-14 21:58:45
2025082212203200108559,0,2026-01-14 21:58:47
2025082212203500108568,1,2026-01-14 21:58:49
2025082212204000108584,0,2026-01-14 21:58:51
2025082212204200108589,0,2026-01-14 21:58:54
2025082212204600108604,0,2026-01-14 21:58:55
2025082212205100108615,0,2026-01-14 21:58:57
2025082212210300108647,0,2026-01-14 21:59:00
2025082212210500108654,0,2026-01-14 21:59:01
2025082212211600108687,1,2026-01-14 21:59:02
2025082212213200108723,0,2026-01-14 21:59:03
2025082212213300108728,0,2026-01-14 21:59:03
2025082212213900108741,0,2026-01-14 21:59:05
2025082212214800108766,1,2026-01-14 21:59:07
2025082212214900108769,0,2026-01-14 21:59:08
2025082212215200108784,0,2026-01-14 21:59:10
2025082212215800108802,0,2026-01-14 21:59:16
2025082212220600108827,1,2026-01-14 21:59:21
2025082212220900108836,0,2026-01-14 21:59:23
2025082212223900108920,1,2026-01-14 21:59:28
2025082212225500108960,0,2026-01-14 21:59:30
2025082212230000108972,0,2026-01-14 21:59:32
2025082212232400109049,0,2026-01-14 21:59:34
2025082212233400109082,1,2026-01-14 21:59:37
2025082212233800109096,1,2026-01-14 21:59:40
2025082212234200109117,0,2026-01-14 21:59:42
2025082212234400109124,0,2026-01-14 21:59:42
2025082212235400109157,1,2026-01-14 21:59:44
2025082212240200109183,1,2026-01-14 21:59:46
2025082212241000109206,0,2026-01-14 21:59:50
2025082212241300109219,0,2026-01-14 21:59:50
2025082212241500109229,0,2026-01-14 21:59:52
2025082212241800109237,1,2026-01-14 21:59:54
2025082212242500109266,1,2026-01-14 21:59:56
2025082212243100109286,1,2026-01-14 21:59:58
2025082212244400109319,0,2026-01-14 22:00:00
2025082212245100109348,0,2026-01-14 22:00:00
2025082212245400109356,0,2026-01-14 22:00:01
2025082212252900109468,1,2026-01-14 22:00:04
2025082212253100109472,0,2026-01-14 22:00:06
2025082212253500109491,0,2026-01-14 22:00:20
2025082212253800109496,0,2026-01-14 22:00:20
2025082212254000109498,0,2026-01-14 22:00:22
2025082212254400109508,1,2026-01-14 22:00:24
2025082212260000109557,0,2026-01-14 22:00:26
2025082212260000109558,0,2026-01-14 22:00:27
2025082212260700109580,0,2026-01-14 22:00:28
2025082212261000109592,0,2026-01-14 22:00:29
2025082212264300109675,0,2026-01-14 22:00:29
2025082212264600109688,0,2026-01-14 22:00:29
2025082212265000109699,0,2026-01-14 22:00:30
2025082212270800109766,0,2026-01-14 22:00:32
2025082212271400109788,0,2026-01-14 22:00:36
2025082212272100109809,0,2026-01-14 22:00:38
2025082212272800109830,0,2026-01-14 22:00:41
2025082212272900109832,0,2026-01-14 22:00:41
2025082212274200109862,1,2026-01-14 22:00:43
2025082212274200109863,0,2026-01-14 22:00:46
2025082212274300109866,0,2026-01-14 22:00:47
2025082212274700109880,1,2026-01-14 22:00:50
2025082212275100109892,1,2026-01-14 22:01:05
2025082212275800109904,0,2026-01-14 22:01:06
2025082212281600109959,0,2026-01-16 16:32:58
2025082212282600109982,0,2026-01-16 16:35:42
2025082212282900109991,1,2026-01-16 16:35:44
2025082212283800100014,0,2026-01-16 16:36:41
2025082212283800100024,0,2026-01-16 16:36:44
2025082212284800100048,0,2026-01-16 16:36:45
2025082212285000100057,1,2026-01-16 16:36:48
2025082212285300100069,0,2026-01-16 16:36:49
2025082212285700100083,1,2026-01-16 16:37:03
2025082212285800100086,0,2026-01-16 16:37:05
2025082212290600100111,0,2026-01-16 16:37:09
2025082212290700100118,0,2026-01-16 16:37:11
2025082212291600100135,0,2026-01-16 16:37:12
2025082212292100100149,0,2026-01-16 16:37:15
2025082212293300100182,0,2026-01-16 16:37:17
2025082212293400100186,0,2026-01-16 16:37:18
2025082212295000100232,0,2026-01-16 16:37:19
2025082212302500100322,0,2026-01-16 16:37:20
2025082212303100100341,1,2026-01-16 16:37:32
2025082212304200100364,0,2026-01-16 16:37:33
2025082212305400100398,0,2026-01-16 16:37:34
2025082212305700100410,1,2026-01-16 16:37:36
2025082212310700100435,0,2026-01-16 16:38:27
2025082212310800100440,0,2026-01-16 16:38:34
2025082212312500100476,0,2026-01-16 16:49:33
2025082212312900100487,0,2026-01-16 16:49:35
2025082212314700100538,0,2026-01-16 16:49:36
2025082212314800100543,0,2026-01-16 16:49:37
2025082212314900100547,0,2026-01-16 16:49:44
2025082212315100100554,1,2026-01-16 16:49:47
2025082212321400100603,1,2026-01-16 16:49:51
2025082212321500100604,0,2026-01-16 16:49:52
2025082212322300100635,0,2026-01-16 16:49:52
2025082212322400100636,0,2026-01-16 16:50:03
2025082212322600100640,0,2026-01-16 16:50:07
2025082212324000100669,0,2026-01-16 16:50:08
2025082212325100100698,0,2026-01-16 16:50:24
2025082212325400100706,1,2026-01-16 16:50:32
2025082212330700100752,0,2026-01-16 16:50:34
2025082212331000100757,0,2026-01-16 16:50:34
2025082212331900100789,0,2026-01-16 16:50:34
2025082212332000100790,0,2026-01-16 16:50:40
2025082212333800100842,0,2026-01-16 16:50:40
2025082212340200100914,0,2026-01-16 16:50:40
2025082212342200100972,1,2026-01-16 16:50:42
2025082212343100100998,1,2026-01-16 16:50:46
2025082212343300101007,0,2026-01-16 16:50:48
2025082212343600101016,1,2026-01-16 16:50:50
2025082212344100101027,0,2026-01-16 16:50:52
2025082212344200101031,0,2026-01-16 16:50:52
2025082212344300101032,1,2026-01-16 16:50:53
2025082212345300101053,0,2026-01-16 16:50:54
2025082212350200101078,0,2026-01-16 16:51:07
2025082212351000101107,0,2026-01-16 16:51:09
2025082212351500101116,0,2026-01-16 16:51:09
2025082212351600101120,1,2026-01-16 16:51:11
2025082212352100101138,1,2026-01-16 16:51:12
2025082212352800101162,0,2026-01-16 16:51:13
2025082212353800101193,0,2026-01-16 16:51:13
2025082212353800101195,0,2026-01-16 16:51:37
2025082212354100101203,0,2026-01-16 16:51:40
2025082212354500101215,0,2026-01-16 16:51:40
2025082212355600101250,0,2026-01-16 16:51:41
2025082212355700101253,0,2026-01-16 16:51:42
2025082212361300101293,1,2026-01-16 16:51:45
2025082212362600101330,0,2026-01-16 16:51:47
2025082212362900101339,0,2026-01-16 16:51:47
2025082212363400101362,1,2026-01-16 16:51:50
2025082212364500101397,1,2026-01-16 16:51:52
2025082212370800101455,1,2026-01-16 16:51:54
2025082212372000101485,0,2026-01-16 16:51:54
2025082212372300101495,0,2026-01-16 16:51:54
2025082212372400101498,0,2026-01-16 16:51:58
2025082212372500101501,0,2026-01-16 16:51:59
2025082212372600101505,0,2026-01-16 16:52:01
2025082212375400101574,0,2026-01-16 16:52:02
2025082212380500101608,1,2026-01-16 16:52:05
2025082212381500101639,0,2026-01-16 16:52:05
2025082212382600101676,0,2026-01-16 16:52:05
2025082212382800101685,0,2026-01-16 16:52:07
2025082212382900101690,0,2026-01-16 16:52:09
2025082212385300101757,0,2026-01-16 16:52:09
2025082212385800101772,0,2026-01-16 16:52:09
2025082212390100101779,1,2026-01-16 16:52:10
2025082212390500101790,0,2026-01-16 16:52:21
2025082212390500101791,1,2026-01-16 16:52:23
2025082212392700101861,0,2026-01-16 16:52:26
2025082212392900101867,0,2026-01-16 16:52:28
2025082212393700101884,0,2026-01-16 16:52:28
2025082212393900101892,0,2026-01-16 16:52:29
2025082212395500101932,1,2026-01-16 16:52:32
2025082212395800101942,1,2026-01-16 16:52:35
2025082212395900101945,1,2026-01-16 16:52:36
2025082212400000101948,1,2026-01-16 16:52:39
2025082212401600101993,0,2026-01-16 16:52:47
2025082212402800102035,0,2026-01-16 16:52:48
2025082212404000102065,0,2026-01-16 16:52:49
2025082212404100102068,0,2026-01-16 16:52:50
2025082212404800102090,1,2026-01-16 16:52:52
2025082212405000102093,0,2026-01-16 16:52:54
2025082212405400102109,0,2026-01-16 16:53:07
2025082212405400102112,1,2026-01-16 16:53:10
2025082212410100102131,0,2026-01-16 16:53:11
2025082212410200102134,0,2026-01-16 16:53:11
2025082212413600102236,1,2026-01-16 16:53:13
2025082212415500102292,1,2026-01-16 16:53:15
2025082212421200102335,1,2026-01-16 16:53:18
2025082212421900102361,1,2026-01-16 16:53:19
2025082212423100102396,1,2026-01-16 16:53:21
2025082212423500102407,0,2026-01-16 16:53:21
2025082212423700102412,1,2026-01-16 16:53:22
2025082212432500102538,1,2026-01-16 16:53:25
2025082212432900102550,1,2026-01-16 16:53:27
2025082212433300102559,1,2026-01-16 16:53:29
2025082212433600102569,0,2026-01-16 16:53:29
2025082212435300102616,0,2026-01-16 16:53:29
2025082212435400102620,0,2026-01-16 16:53:29
2025082212435500102622,0,2026-01-16 16:53:57
2025082212440500102652,1,2026-01-16 16:54:03
2025082212440900102667,0,2026-01-16 16:54:03
2025082212441100102674,0,2026-01-16 16:54:03
2025082212441600102686,0,2026-01-16 16:54:05
2025082212443300102739,0,2026-01-16 16:54:05
2025082212443600102747,0,2026-01-16 16:54:07
2025082212443600102748,1,2026-01-16 16:54:09
2025082212444300102766,0,2026-01-16 16:54:10
2025082212444500102775,0,2026-01-16 16:54:20
2025082212444700102784,1,2026-01-16 16:54:24
2025082212445100102793,1,2026-01-16 16:54:26
2025082212450100102817,1,2026-01-16 16:54:28
2025082212451300102859,0,2026-01-16 16:54:28
2025082212451400102864,1,2026-01-16 16:54:30
2025082212451900102884,0,2026-01-16 16:54:32
2025082212452200102896,0,2026-01-16 16:54:32
2025082212452600102909,0,2026-01-16 16:54:34
2025082212452800102914,0,2026-01-16 16:54:34
2025082212453400102932,0,2026-01-16 16:54:49
2025082212453800102950,0,2026-01-16 16:54:49
2025082212454500102962,0,2026-01-16 16:54:49
