task_id,task_name,frontier,frontier_id,frontier_status,task_status,task_type,template_id,max_count,start_datetime,end_datetime,users_total,users_contributing_data,users_with_adopted_labels,users_validating,total_samples,adopted,refused,pending,submitted
6155754098300108104,L3 berkeley_rpt_ep000844,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754108100108112,L2 berkeley_rpt_ep000847,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754118200108120,L1 berkeley_rpt_ep000850,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754128200108128,L3 berkeley_rpt_ep000852,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754138000108136,L2 berkeley_rpt_ep000855,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754148300108144,L1 berkeley_rpt_ep000858,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754157700108152,L3 berkeley_rpt_ep000860,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754167300108160,L2 berkeley_rpt_ep000863,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754177000108168,L1 berkeley_rpt_ep000866,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754187200108176,L3 berkeley_rpt_ep000868,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754197800108184,L2 berkeley_rpt_ep000871,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754208200108192,L1 berkeley_rpt_ep000874,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754218300108200,L3 berkeley_rpt_ep000876,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754228300108208,L2 berkeley_rpt_ep000879,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754238600108216,L1 berkeley_rpt_ep000882,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754249100108224,L3 berkeley_rpt_ep000884,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754259500108232,L2 berkeley_rpt_ep000887,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754270100108240,L1 berkeley_rpt_ep000890,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754280500108248,L3 berkeley_rpt_ep000892,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754290900108256,L2 berkeley_rpt_ep000895,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754301400108264,L1 berkeley_rpt_ep000898,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754311200108272,L3 berkeley_rpt_ep000900,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754321200108280,L2 berkeley_rpt_ep000903,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754331100108288,L1 berkeley_rpt_ep000906,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754341100108296,L3 cmu_franka_exploration_dataset_ep000000,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754351300108304,L2 cmu_franka_exploration_dataset_ep000003,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754361100108312,L1 cmu_franka_exploration_dataset_ep000006,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754371700108320,L3 cmu_franka_exploration_dataset_ep000008,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754382200108328,L2 cmu_franka_exploration_dataset_ep000011,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754392900108336,L1 cmu_franka_exploration_dataset_ep000014,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754403000108344,L3 cmu_franka_exploration_dataset_ep000016,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754412700108352,L2 cmu_franka_exploration_dataset_ep000019,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754422800108360,L1 cmu_franka_exploration_dataset_ep000022,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754432600108368,L3 cmu_franka_exploration_dataset_ep000024,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754442400108376,L2 cmu_franka_exploration_dataset_ep000027,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754451800108384,L1 cmu_franka_exploration_dataset_ep000030,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754461900108392,L3 cmu_franka_exploration_dataset_ep000032,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754472300108400,L2 cmu_franka_exploration_dataset_ep000035,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754482700108408,L1 cmu_franka_exploration_dataset_ep000038,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754492700108416,L3 cmu_franka_exploration_dataset_ep000040,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754503200108424,L2 cmu_franka_exploration_dataset_ep000043,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754512900108432,L1 cmu_franka_exploration_dataset_ep000046,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754522200108440,L3 cmu_franka_exploration_dataset_ep000048,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754531200108448,L2 cmu_franka_exploration_dataset_ep000051,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754540600108456,L1 cmu_franka_exploration_dataset_ep000054,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754550200108464,L3 cmu_franka_exploration_dataset_ep000056,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754560600108472,L2 cmu_franka_exploration_dataset_ep000059,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754569900108480,L1 cmu_franka_exploration_dataset_ep000062,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754579400108488,L3 cmu_franka_exploration_dataset_ep000064,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754589200108496,L2 cmu_franka_exploration_dataset_ep000067,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754598900108504,L1 cmu_franka_exploration_dataset_ep000070,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754608800108512,L3 cmu_franka_exploration_dataset_ep000072,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754619100108520,L2 cmu_franka_exploration_dataset_ep000075,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754629700108528,L1 cmu_franka_exploration_dataset_ep000078,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754639900108536,L3 cmu_franka_exploration_dataset_ep000080,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155754649300108544,L2 cmu_franka_exploration_dataset_ep000083,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754658900108552,L1 cmu_franka_exploration_dataset_ep000086,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155754679400108568,L2 cmu_franka_exploration_dataset_ep000091,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754710100108592,L2 cmu_franka_exploration_dataset_ep000099,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754740700108616,L2 cmu_franka_exploration_dataset_ep000107,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754769700108640,L2 cmu_franka_exploration_dataset_ep000115,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754799400108664,L2 cmu_franka_exploration_dataset_ep000123,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754828900108688,L2 cmu_franka_exploration_dataset_ep000131,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754858000108712,L2 cmu_franka_exploration_dataset_ep000139,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754887700108736,L2 cmu_franka_exploration_dataset_ep000147,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754918800108760,L2 cmu_franka_exploration_dataset_ep000155,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155754949000108784,L2 cmu_franka_exploration_dataset_ep000163,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751310000106051,L2 berkeley_rpt_ep000160,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751341200106075,L2 berkeley_rpt_ep000168,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751372900106099,L2 berkeley_rpt_ep000176,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751405200106123,L2 berkeley_rpt_ep000184,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751436500106147,L2 berkeley_rpt_ep000192,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751468100106171,L2 berkeley_rpt_ep000200,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751498000106195,L2 berkeley_rpt_ep000208,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751528300106219,L2 berkeley_rpt_ep000216,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751559000106243,L2 berkeley_rpt_ep000224,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751588700106267,L2 berkeley_rpt_ep000232,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751618900106291,L2 berkeley_rpt_ep000240,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751649300106315,L2 berkeley_rpt_ep000248,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751669400106331,L3 berkeley_rpt_ep000253,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155751680000106339,L2 berkeley_rpt_ep000256,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751690000106347,L1 berkeley_rpt_ep000259,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155751700700106355,L3 berkeley_rpt_ep000261,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155751711200106363,L2 berkeley_rpt_ep000264,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751721700106371,L1 berkeley_rpt_ep000267,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155751742500106387,L2 berkeley_rpt_ep000272,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751773400106411,L2 berkeley_rpt_ep000280,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751783600106419,L1 berkeley_rpt_ep000283,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155751794100106427,L3 berkeley_rpt_ep000285,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155751804500106435,L2 berkeley_rpt_ep000288,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751814300106443,L1 berkeley_rpt_ep000291,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155751824300106451,L3 berkeley_rpt_ep000293,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155751834500106459,L2 berkeley_rpt_ep000296,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751844500106467,L1 berkeley_rpt_ep000299,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155751854800106475,L3 berkeley_rpt_ep000301,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155751865600106483,L2 berkeley_rpt_ep000304,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751875200106491,L1 berkeley_rpt_ep000307,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155751885300106499,L3 berkeley_rpt_ep000309,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155751895000106507,L2 berkeley_rpt_ep000312,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751905000106515,L1 berkeley_rpt_ep000315,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155751915300106523,L3 berkeley_rpt_ep000317,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155751925200106531,L2 berkeley_rpt_ep000320,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751935300106539,L1 berkeley_rpt_ep000323,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756096300109675,L2 dlr_sara_pour_ep000050,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751944800106547,L3 berkeley_rpt_ep000325,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155751955700106555,L2 berkeley_rpt_ep000328,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751965500106563,L1 berkeley_rpt_ep000331,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756126800109699,L2 dlr_sara_pour_ep000058,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751975400106571,L3 berkeley_rpt_ep000333,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155751985500106579,L2 berkeley_rpt_ep000336,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155751994900106587,L1 berkeley_rpt_ep000339,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756156700109723,L2 dlr_sara_pour_ep000066,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752004400106595,L3 berkeley_rpt_ep000341,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155752014100106603,L2 berkeley_rpt_ep000344,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752023600106611,L1 berkeley_rpt_ep000347,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756187200109747,L2 dlr_sara_pour_ep000074,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752032900106619,L3 berkeley_rpt_ep000349,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155752042400106627,L2 berkeley_rpt_ep000352,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752051900106635,L1 berkeley_rpt_ep000355,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756218000109771,L2 dlr_sara_pour_ep000082,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752061700106643,L3 berkeley_rpt_ep000357,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155752071100106651,L2 berkeley_rpt_ep000360,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752081100106659,L1 berkeley_rpt_ep000363,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756247300109795,L2 dlr_sara_pour_ep000090,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752090900106667,L3 berkeley_rpt_ep000365,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155752101200106675,L2 berkeley_rpt_ep000368,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752111800106683,L1 berkeley_rpt_ep000371,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756275100109819,L2 dlr_sara_pour_ep000098,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752122300106691,L3 berkeley_rpt_ep000373,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155752132500106699,L2 berkeley_rpt_ep000376,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752142100106707,L1 berkeley_rpt_ep000379,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756304300109843,L2 kaist_nonprehensile_ep000006,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752152200106715,L3 berkeley_rpt_ep000381,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155752162000106723,L2 berkeley_rpt_ep000384,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752172700106731,L1 berkeley_rpt_ep000387,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756333400109867,L2 kaist_nonprehensile_ep000014,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752182500106739,L3 berkeley_rpt_ep000389,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155752193100106747,L2 berkeley_rpt_ep000392,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752202700106755,L1 berkeley_rpt_ep000395,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756362900109891,L2 kaist_nonprehensile_ep000022,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752212800106763,L3 berkeley_rpt_ep000397,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
6155752223000106771,L2 berkeley_rpt_ep000400,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752232900106779,L1 berkeley_rpt_ep000403,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000001,10000000,,,0,0,0,0,0,0,0,0,0
6155756394400109915,L2 kaist_nonprehensile_ep000030,Robotics,ROBSTIC001,ONLINE,FINISHED,submission,ROBOTICS_TPL_000002,10000000,,,0,0,0,0,0,0,0,0,0
6155752243200106787,L3 berkeley_rpt_ep000405,Robotics,ROBSTIC001,ONLINE,COLLECTING,submission,ROBOTICS_TPL_000003,10000000,,,0,0,0,0,0,0,0,0,0
